time	V(bl)	V(blb)	V(q)	V(qb)	V(wl)
5.920921874999991e-09	0.000000e+00	2.500000e+00	2.384317e+00	2.578559e-03	2.500000e+00
5.928734374999991e-09	0.000000e+00	2.500000e+00	2.394091e+00	2.365040e-03	2.500000e+00
5.936546874999990e-09	0.000000e+00	2.500000e+00	2.403056e+00	2.168492e-03	2.500000e+00
5.944359374999990e-09	0.000000e+00	2.500000e+00	2.411276e+00	1.987679e-03	2.500000e+00
5.952171874999990e-09	0.000000e+00	2.500000e+00	2.418811e+00	1.821440e-03	2.500000e+00
5.959984374999990e-09	0.000000e+00	2.500000e+00	2.425715e+00	1.668682e-03	2.500000e+00
5.967796874999990e-09	0.000000e+00	2.500000e+00	2.432041e+00	1.528381e-03	2.500000e+00
5.975609374999989e-09	0.000000e+00	2.500000e+00	2.437835e+00	1.399581e-03	2.500000e+00
5.983421874999989e-09	0.000000e+00	2.500000e+00	2.443140e+00	1.281387e-03	2.500000e+00
5.991234374999989e-09	0.000000e+00	2.500000e+00	2.447998e+00	1.172969e-03	2.500000e+00
5.999046874999989e-09	0.000000e+00	2.500000e+00	2.452444e+00	1.073551e-03	2.500000e+00
6.006859374999988e-09	0.000000e+00	2.500000e+00	2.456513e+00	9.824153e-04	2.500000e+00
6.014671874999988e-09	0.000000e+00	2.500000e+00	2.460237e+00	8.988964e-04	2.500000e+00
6.022484374999988e-09	0.000000e+00	2.500000e+00	2.463645e+00	8.223775e-04	2.500000e+00
6.030296874999988e-09	0.000000e+00	2.500000e+00	2.466762e+00	7.522888e-04	2.500000e+00
6.038109374999987e-09	0.000000e+00	2.500000e+00	2.469614e+00	6.881038e-04	2.500000e+00
6.045921874999987e-09	0.000000e+00	2.500000e+00	2.472222e+00	6.293369e-04	2.500000e+00
6.053734374999987e-09	0.000000e+00	2.500000e+00	2.474607e+00	5.755405e-04	2.500000e+00
6.061546874999987e-09	0.000000e+00	2.500000e+00	2.476789e+00	5.263024e-04	2.500000e+00
6.069359374999986e-09	0.000000e+00	2.500000e+00	2.478784e+00	4.812430e-04	2.500000e+00
6.077171874999986e-09	0.000000e+00	2.500000e+00	2.480608e+00	4.400133e-04	2.500000e+00
6.084984374999986e-09	0.000000e+00	2.500000e+00	2.482275e+00	4.022925e-04	2.500000e+00
6.092796874999986e-09	0.000000e+00	2.500000e+00	2.483803e+00	3.677310e-04	2.500000e+00
6.100000000000000e-09	0.000000e+00	2.500000e+00	2.485120e+00	3.379106e-04	2.500000e+00
6.100720312500002e-09	1.800781e-01	2.319922e+00	2.486615e+00	5.111960e-03	2.500000e+00
6.102160937500005e-09	5.402344e-01	1.959766e+00	2.494987e+00	2.974740e-02	2.500000e+00
6.105042187500011e-09	1.260547e+00	1.239453e+00	2.502990e+00	1.055000e-01	2.500000e+00
6.110000000000001e-09	2.500000e+00	6.039613e-14	2.467605e+00	2.431452e-01	2.500000e+00
6.110495781250000e-09	2.500000e+00	0.000000e+00	2.441583e+00	2.484361e-01	2.500000e+00
6.111487343749998e-09	2.500000e+00	0.000000e+00	2.389690e+00	2.585827e-01	2.500000e+00
6.113470468749993e-09	2.500000e+00	0.000000e+00	2.287044e+00	2.772201e-01	2.500000e+00
6.117436718749986e-09	2.500000e+00	0.000000e+00	2.089066e+00	3.111738e-01	2.500000e+00
6.125249218749985e-09	2.500000e+00	0.000000e+00	1.719242e+00	3.802384e-01	2.500000e+00
6.133061718749985e-09	2.500000e+00	0.000000e+00	1.369222e+00	4.683376e-01	2.500000e+00
6.140874218749985e-09	2.500000e+00	0.000000e+00	1.047876e+00	5.860287e-01	2.500000e+00
6.148686718749985e-09	2.500000e+00	0.000000e+00	7.689052e-01	7.260652e-01	2.500000e+00
6.156499218749984e-09	2.500000e+00	0.000000e+00	5.389476e-01	8.700544e-01	2.500000e+00
6.164311718749984e-09	2.500000e+00	0.000000e+00	3.589534e-01	1.002834e+00	2.500000e+00
6.172124218749984e-09	2.500000e+00	0.000000e+00	2.292094e-01	1.119005e+00	2.500000e+00
6.179936718749984e-09	2.500000e+00	0.000000e+00	1.447838e-01	1.219992e+00	2.500000e+00
6.187749218749983e-09	2.500000e+00	0.000000e+00	9.426978e-02	1.308789e+00	2.500000e+00
6.195561718749983e-09	2.500000e+00	0.000000e+00	6.524801e-02	1.387449e+00	2.500000e+00
6.203374218749983e-09	2.500000e+00	0.000000e+00	4.851355e-02	1.457880e+00	2.500000e+00
6.211186718749983e-09	2.500000e+00	0.000000e+00	3.856255e-02	1.522616e+00	2.500000e+00
6.218999218749982e-09	2.500000e+00	0.000000e+00	3.235122e-02	1.583953e+00	2.500000e+00
6.226811718749982e-09	2.500000e+00	0.000000e+00	2.811287e-02	1.642842e+00	2.500000e+00
6.234624218749982e-09	2.500000e+00	0.000000e+00	2.485170e-02	1.699197e+00	2.500000e+00
6.242436718749982e-09	2.500000e+00	0.000000e+00	2.212115e-02	1.752840e+00	2.500000e+00
6.250249218749981e-09	2.500000e+00	0.000000e+00	1.974995e-02	1.803739e+00	2.500000e+00
6.258061718749981e-09	2.500000e+00	0.000000e+00	1.766288e-02	1.851909e+00	2.500000e+00
6.265874218749981e-09	2.500000e+00	0.000000e+00	1.582152e-02	1.897396e+00	2.500000e+00
6.273686718749981e-09	2.500000e+00	0.000000e+00	1.420099e-02	1.940271e+00	2.500000e+00
6.281499218749980e-09	2.500000e+00	0.000000e+00	1.277861e-02	1.980635e+00	2.500000e+00
6.289311718749980e-09	2.500000e+00	0.000000e+00	1.152732e-02	2.018627e+00	2.500000e+00
6.297124218749980e-09	2.500000e+00	0.000000e+00	1.041529e-02	2.054426e+00	2.500000e+00
6.304936718749980e-09	2.500000e+00	0.000000e+00	9.416355e-03	2.088204e+00	2.500000e+00
6.312749218749980e-09	2.500000e+00	0.000000e+00	8.522029e-03	2.120051e+00	2.500000e+00
6.320561718749979e-09	2.500000e+00	0.000000e+00	7.735369e-03	2.149958e+00	2.500000e+00
6.328374218749979e-09	2.500000e+00	0.000000e+00	7.052286e-03	2.177892e+00	2.500000e+00
6.336186718749979e-09	2.500000e+00	0.000000e+00	6.456113e-03	2.203859e+00	2.500000e+00
6.343999218749979e-09	2.500000e+00	0.000000e+00	5.926867e-03	2.227918e+00	2.500000e+00
6.351811718749978e-09	2.500000e+00	0.000000e+00	5.448967e-03	2.250160e+00	2.500000e+00
6.359624218749978e-09	2.500000e+00	0.000000e+00	5.012366e-03	2.270691e+00	2.500000e+00
6.367436718749978e-09	2.500000e+00	0.000000e+00	4.610888e-03	2.289622e+00	2.500000e+00
6.375249218749978e-09	2.500000e+00	0.000000e+00	4.240552e-03	2.307061e+00	2.500000e+00
6.383061718749977e-09	2.500000e+00	0.000000e+00	3.898531e-03	2.323112e+00	2.500000e+00
6.390874218749977e-09	2.500000e+00	0.000000e+00	3.582598e-03	2.337878e+00	2.500000e+00
6.398686718749977e-09	2.500000e+00	0.000000e+00	3.290854e-03	2.351450e+00	2.500000e+00
6.406499218749977e-09	2.500000e+00	0.000000e+00	3.021597e-03	2.363921e+00	2.500000e+00
6.414311718749976e-09	2.500000e+00	0.000000e+00	2.773259e-03	2.375373e+00	2.500000e+00
6.422124218749976e-09	2.500000e+00	0.000000e+00	2.544374e-03	2.385884e+00	2.500000e+00
6.429936718749976e-09	2.500000e+00	0.000000e+00	2.333563e-03	2.395529e+00	2.500000e+00
6.437749218749976e-09	2.500000e+00	0.000000e+00	2.139528e-03	2.404374e+00	2.500000e+00
6.445561718749975e-09	2.500000e+00	0.000000e+00	1.961044e-03	2.412485e+00	2.500000e+00
6.453374218749975e-09	2.500000e+00	0.000000e+00	1.796959e-03	2.419919e+00	2.500000e+00
6.461186718749975e-09	2.500000e+00	0.000000e+00	1.646192e-03	2.426730e+00	2.500000e+00
6.468999218749975e-09	2.500000e+00	0.000000e+00	1.507731e-03	2.432971e+00	2.500000e+00
6.476811718749974e-09	2.500000e+00	0.000000e+00	1.380628e-03	2.438686e+00	2.500000e+00
6.484624218749974e-09	2.500000e+00	0.000000e+00	1.264000e-03	2.443920e+00	2.500000e+00
6.492436718749974e-09	2.500000e+00	0.000000e+00	1.157022e-03	2.448711e+00	2.500000e+00
6.500249218749974e-09	2.500000e+00	0.000000e+00	1.058931e-03	2.453097e+00	2.500000e+00
6.508061718749974e-09	2.500000e+00	0.000000e+00	9.690159e-04	2.457111e+00	2.500000e+00
6.515874218749973e-09	2.500000e+00	0.000000e+00	8.866187e-04	2.460784e+00	2.500000e+00
6.523686718749973e-09	2.500000e+00	0.000000e+00	8.111305e-04	2.464145e+00	2.500000e+00
6.531499218749973e-09	2.500000e+00	0.000000e+00	7.419882e-04	2.467220e+00	2.500000e+00
6.539311718749973e-09	2.500000e+00	0.000000e+00	6.786720e-04	2.470032e+00	2.500000e+00
6.547124218749972e-09	2.500000e+00	0.000000e+00	6.207023e-04	2.472605e+00	2.500000e+00
6.554936718749972e-09	2.500000e+00	0.000000e+00	5.676370e-04	2.474957e+00	2.500000e+00
6.562749218749972e-09	2.500000e+00	0.000000e+00	5.190691e-04	2.477109e+00	2.500000e+00
6.570561718749972e-09	2.500000e+00	0.000000e+00	4.746242e-04	2.479077e+00	2.500000e+00
6.578374218749971e-09	2.500000e+00	0.000000e+00	4.339575e-04	2.480875e+00	2.500000e+00
6.592187500000001e-09	2.500000e+00	0.000000e+00	3.701723e-04	2.483695e+00	2.500000e+00
6.600000000000000e-09	2.500000e+00	0.000000e+00	3.378909e-04	2.485121e+00	2.500000e+00
6.600781250000000e-09	2.304688e+00	1.953125e-01	6.317684e-03	2.486971e+00	2.500000e+00
6.602343750000001e-09	1.914062e+00	5.859375e-01	3.470149e-02	2.496298e+00	2.500000e+00
6.605468750000001e-09	1.132812e+00	1.367188e+00	1.183288e-01	2.504537e+00	2.500000e+00
6.610000000000000e-09	1.634248e-13	2.500000e+00	2.422211e-01	2.467414e+00	2.500000e+00
6.610453125000000e-09	0.000000e+00	2.500000e+00	2.471167e-01	2.443636e+00	2.500000e+00
6.611359375000000e-09	0.000000e+00	2.500000e+00	2.565291e-01	2.396204e+00	2.500000e+00
6.613171875000001e-09	0.000000e+00	2.500000e+00	2.738940e-01	2.302202e+00	2.500000e+00
6.616796875000001e-09	0.000000e+00	2.500000e+00	3.052703e-01	2.120338e+00	2.500000e+00
6.624046875000001e-09	0.000000e+00	2.500000e+00	3.682622e-01	1.774840e+00	2.500000e+00
6.631859375000001e-09	0.000000e+00	2.500000e+00	4.527152e-01	1.421625e+00	2.500000e+00
6.639671875000000e-09	0.000000e+00	2.500000e+00	5.659807e-01	1.094967e+00	2.500000e+00
6.647484375000000e-09	0.000000e+00	2.500000e+00	7.037026e-01	8.088086e-01	2.500000e+00
6.655296875000000e-09	0.000000e+00	2.500000e+00	8.482069e-01	5.712439e-01	2.500000e+00
6.663109375000000e-09	0.000000e+00	2.500000e+00	9.833122e-01	3.834718e-01	2.500000e+00
6.670921874999999e-09	0.000000e+00	2.500000e+00	1.102117e+00	2.460721e-01	2.500000e+00
6.678734374999999e-09	0.000000e+00	2.500000e+00	1.205235e+00	1.552893e-01	2.500000e+00
6.686546874999999e-09	0.000000e+00	2.500000e+00	1.295757e+00	1.003881e-01	2.500000e+00
6.694359374999999e-09	0.000000e+00	2.500000e+00	1.375877e+00	6.874786e-02	2.500000e+00
6.702171874999998e-09	0.000000e+00	2.500000e+00	1.447426e+00	5.055540e-02	2.500000e+00
6.709984374999998e-09	0.000000e+00	2.500000e+00	1.512872e+00	3.979972e-02	2.500000e+00
6.717796874999998e-09	0.000000e+00	2.500000e+00	1.574632e+00	3.314821e-02	2.500000e+00
6.725609374999998e-09	0.000000e+00	2.500000e+00	1.633892e+00	2.868661e-02	2.500000e+00
6.733421874999997e-09	0.000000e+00	2.500000e+00	1.690656e+00	2.531441e-02	2.500000e+00
6.741234374999997e-09	0.000000e+00	2.500000e+00	1.744723e+00	2.251711e-02	2.500000e+00
6.749046874999997e-09	0.000000e+00	2.500000e+00	1.796045e+00	2.009678e-02	2.500000e+00
6.756859374999997e-09	0.000000e+00	2.500000e+00	1.844635e+00	1.796886e-02	2.500000e+00
6.764671874999996e-09	0.000000e+00	2.500000e+00	1.890534e+00	1.609132e-02	2.500000e+00
6.772484374999996e-09	0.000000e+00	2.500000e+00	1.933807e+00	1.443808e-02	2.500000e+00
6.780296874999996e-09	0.000000e+00	2.500000e+00	1.974551e+00	1.298667e-02	2.500000e+00
6.788109374999996e-09	0.000000e+00	2.500000e+00	2.012899e+00	1.171093e-02	2.500000e+00
6.795921874999995e-09	0.000000e+00	2.500000e+00	2.049025e+00	1.057940e-02	2.500000e+00
6.803734374999995e-09	0.000000e+00	2.500000e+00	2.083107e+00	9.564025e-03	2.500000e+00
6.811546874999995e-09	0.000000e+00	2.500000e+00	2.115251e+00	8.653391e-03	2.500000e+00
6.819359374999995e-09	0.000000e+00	2.500000e+00	2.145461e+00	7.849994e-03	2.500000e+00
6.827171874999995e-09	0.000000e+00	2.500000e+00	2.173701e+00	7.151738e-03	2.500000e+00
6.834984374999994e-09	0.000000e+00	2.500000e+00	2.199970e+00	6.543473e-03	2.500000e+00
6.842796874999994e-09	0.000000e+00	2.500000e+00	2.224318e+00	6.005045e-03	2.500000e+00
6.850609374999994e-09	0.000000e+00	2.500000e+00	2.246834e+00	5.519984e-03	2.500000e+00
6.858421874999994e-09	0.000000e+00	2.500000e+00	2.267623e+00	5.077474e-03	2.500000e+00
6.866234374999993e-09	0.000000e+00	2.500000e+00	2.286794e+00	4.670864e-03	2.500000e+00
6.874046874999993e-09	0.000000e+00	2.500000e+00	2.304457e+00	4.295917e-03	2.500000e+00
6.881859374999993e-09	0.000000e+00	2.500000e+00	2.320716e+00	3.949673e-03	2.500000e+00
6.889671874999993e-09	0.000000e+00	2.500000e+00	2.335674e+00	3.629836e-03	2.500000e+00
6.897484374999992e-09	0.000000e+00	2.500000e+00	2.349426e+00	3.334466e-03	2.500000e+00
6.905296874999992e-09	0.000000e+00	2.500000e+00	2.362061e+00	3.061836e-03	2.500000e+00
6.913109374999992e-09	0.000000e+00	2.500000e+00	2.373665e+00	2.810361e-03	2.500000e+00
6.920921874999992e-09	0.000000e+00	2.500000e+00	2.384317e+00	2.578559e-03	2.500000e+00
6.928734374999991e-09	0.000000e+00	2.500000e+00	2.394091e+00	2.365040e-03	2.500000e+00
6.936546874999991e-09	0.000000e+00	2.500000e+00	2.403056e+00	2.168492e-03	2.500000e+00
6.944359374999991e-09	0.000000e+00	2.500000e+00	2.411276e+00	1.987679e-03	2.500000e+00
6.952171874999991e-09	0.000000e+00	2.500000e+00	2.418811e+00	1.821440e-03	2.500000e+00
6.959984374999990e-09	0.000000e+00	2.500000e+00	2.425715e+00	1.668682e-03	2.500000e+00
6.967796874999990e-09	0.000000e+00	2.500000e+00	2.432041e+00	1.528381e-03	2.500000e+00
6.975609374999990e-09	0.000000e+00	2.500000e+00	2.437835e+00	1.399581e-03	2.500000e+00
6.983421874999990e-09	0.000000e+00	2.500000e+00	2.443140e+00	1.281387e-03	2.500000e+00
6.991234374999989e-09	0.000000e+00	2.500000e+00	2.447998e+00	1.172969e-03	2.500000e+00
6.999046874999989e-09	0.000000e+00	2.500000e+00	2.452444e+00	1.073551e-03	2.500000e+00
7.006859374999989e-09	0.000000e+00	2.500000e+00	2.456513e+00	9.824153e-04	2.500000e+00
7.014671874999989e-09	0.000000e+00	2.500000e+00	2.460237e+00	8.988964e-04	2.500000e+00
7.022484374999989e-09	0.000000e+00	2.500000e+00	2.463645e+00	8.223775e-04	2.500000e+00
7.030296874999988e-09	0.000000e+00	2.500000e+00	2.466762e+00	7.522888e-04	2.500000e+00
7.038109374999988e-09	0.000000e+00	2.500000e+00	2.469614e+00	6.881038e-04	2.500000e+00
7.045921874999988e-09	0.000000e+00	2.500000e+00	2.472222e+00	6.293369e-04	2.500000e+00
7.053734374999988e-09	0.000000e+00	2.500000e+00	2.474607e+00	5.755405e-04	2.500000e+00
7.061546874999987e-09	0.000000e+00	2.500000e+00	2.476789e+00	5.263024e-04	2.500000e+00
7.069359374999987e-09	0.000000e+00	2.500000e+00	2.478784e+00	4.812430e-04	2.500000e+00
7.077171874999987e-09	0.000000e+00	2.500000e+00	2.480608e+00	4.400133e-04	2.500000e+00
7.084984374999987e-09	0.000000e+00	2.500000e+00	2.482275e+00	4.022925e-04	2.500000e+00
7.092796874999986e-09	0.000000e+00	2.500000e+00	2.483803e+00	3.677310e-04	2.500000e+00
7.100000000000001e-09	0.000000e+00	2.500000e+00	2.485120e+00	3.379106e-04	2.500000e+00
7.100720312500002e-09	1.800781e-01	2.319922e+00	2.486615e+00	5.111960e-03	2.500000e+00
7.102160937500005e-09	5.402344e-01	1.959766e+00	2.494987e+00	2.974740e-02	2.500000e+00
7.105042187500011e-09	1.260547e+00	1.239453e+00	2.502990e+00	1.055000e-01	2.500000e+00
7.110000000000000e-09	2.500000e+00	6.039613e-14	2.467605e+00	2.431452e-01	2.500000e+00
7.110495781249999e-09	2.500000e+00	0.000000e+00	2.441583e+00	2.484361e-01	2.500000e+00
7.111487343749997e-09	2.500000e+00	0.000000e+00	2.389690e+00	2.585827e-01	2.500000e+00
7.113470468749992e-09	2.500000e+00	0.000000e+00	2.287044e+00	2.772201e-01	2.500000e+00
7.117436718749984e-09	2.500000e+00	0.000000e+00	2.089066e+00	3.111738e-01	2.500000e+00
7.125249218749983e-09	2.500000e+00	0.000000e+00	1.719242e+00	3.802384e-01	2.500000e+00
7.133061718749983e-09	2.500000e+00	0.000000e+00	1.369222e+00	4.683376e-01	2.500000e+00
7.140874218749983e-09	2.500000e+00	0.000000e+00	1.047876e+00	5.860287e-01	2.500000e+00
7.148686718749983e-09	2.500000e+00	0.000000e+00	7.689052e-01	7.260652e-01	2.500000e+00
7.156499218749983e-09	2.500000e+00	0.000000e+00	5.389476e-01	8.700544e-01	2.500000e+00
7.164311718749982e-09	2.500000e+00	0.000000e+00	3.589534e-01	1.002834e+00	2.500000e+00
7.172124218749982e-09	2.500000e+00	0.000000e+00	2.292094e-01	1.119005e+00	2.500000e+00
7.179936718749982e-09	2.500000e+00	0.000000e+00	1.447838e-01	1.219992e+00	2.500000e+00
7.187749218749982e-09	2.500000e+00	0.000000e+00	9.426978e-02	1.308789e+00	2.500000e+00
7.195561718749981e-09	2.500000e+00	0.000000e+00	6.524801e-02	1.387449e+00	2.500000e+00
7.203374218749981e-09	2.500000e+00	0.000000e+00	4.851355e-02	1.457880e+00	2.500000e+00
7.211186718749981e-09	2.500000e+00	0.000000e+00	3.856255e-02	1.522616e+00	2.500000e+00
7.218999218749981e-09	2.500000e+00	0.000000e+00	3.235122e-02	1.583953e+00	2.500000e+00
7.226811718749980e-09	2.500000e+00	0.000000e+00	2.811287e-02	1.642842e+00	2.500000e+00
7.234624218749980e-09	2.500000e+00	0.000000e+00	2.485170e-02	1.699197e+00	2.500000e+00
7.242436718749980e-09	2.500000e+00	0.000000e+00	2.212115e-02	1.752840e+00	2.500000e+00
7.250249218749980e-09	2.500000e+00	0.000000e+00	1.974995e-02	1.803739e+00	2.500000e+00
7.258061718749979e-09	2.500000e+00	0.000000e+00	1.766288e-02	1.851909e+00	2.500000e+00
7.265874218749979e-09	2.500000e+00	0.000000e+00	1.582152e-02	1.897396e+00	2.500000e+00
7.273686718749979e-09	2.500000e+00	0.000000e+00	1.420099e-02	1.940271e+00	2.500000e+00
7.281499218749979e-09	2.500000e+00	0.000000e+00	1.277861e-02	1.980635e+00	2.500000e+00
7.289311718749978e-09	2.500000e+00	0.000000e+00	1.152732e-02	2.018627e+00	2.500000e+00
7.297124218749978e-09	2.500000e+00	0.000000e+00	1.041529e-02	2.054426e+00	2.500000e+00
7.304936718749978e-09	2.500000e+00	0.000000e+00	9.416355e-03	2.088204e+00	2.500000e+00
7.312749218749978e-09	2.500000e+00	0.000000e+00	8.522029e-03	2.120051e+00	2.500000e+00
7.320561718749977e-09	2.500000e+00	0.000000e+00	7.735369e-03	2.149958e+00	2.500000e+00
7.328374218749977e-09	2.500000e+00	0.000000e+00	7.052286e-03	2.177892e+00	2.500000e+00
7.336186718749977e-09	2.500000e+00	0.000000e+00	6.456113e-03	2.203859e+00	2.500000e+00
7.343999218749977e-09	2.500000e+00	0.000000e+00	5.926867e-03	2.227918e+00	2.500000e+00
7.351811718749977e-09	2.500000e+00	0.000000e+00	5.448967e-03	2.250160e+00	2.500000e+00
7.359624218749976e-09	2.500000e+00	0.000000e+00	5.012366e-03	2.270691e+00	2.500000e+00
7.367436718749976e-09	2.500000e+00	0.000000e+00	4.610888e-03	2.289622e+00	2.500000e+00
7.375249218749976e-09	2.500000e+00	0.000000e+00	4.240552e-03	2.307061e+00	2.500000e+00
7.383061718749976e-09	2.500000e+00	0.000000e+00	3.898531e-03	2.323112e+00	2.500000e+00
7.390874218749975e-09	2.500000e+00	0.000000e+00	3.582598e-03	2.337878e+00	2.500000e+00
7.398686718749975e-09	2.500000e+00	0.000000e+00	3.290854e-03	2.351450e+00	2.500000e+00
7.406499218749975e-09	2.500000e+00	0.000000e+00	3.021597e-03	2.363921e+00	2.500000e+00
7.414311718749975e-09	2.500000e+00	0.000000e+00	2.773259e-03	2.375373e+00	2.500000e+00
7.422124218749974e-09	2.500000e+00	0.000000e+00	2.544374e-03	2.385884e+00	2.500000e+00
7.429936718749974e-09	2.500000e+00	0.000000e+00	2.333563e-03	2.395529e+00	2.500000e+00
7.437749218749974e-09	2.500000e+00	0.000000e+00	2.139528e-03	2.404374e+00	2.500000e+00
7.445561718749974e-09	2.500000e+00	0.000000e+00	1.961044e-03	2.412485e+00	2.500000e+00
7.453374218749973e-09	2.500000e+00	0.000000e+00	1.796959e-03	2.419919e+00	2.500000e+00
7.461186718749974e-09	2.500000e+00	0.000000e+00	1.646192e-03	2.426730e+00	2.500000e+00
7.468999218749975e-09	2.500000e+00	0.000000e+00	1.507731e-03	2.432971e+00	2.500000e+00
7.476811718749975e-09	2.500000e+00	0.000000e+00	1.380628e-03	2.438686e+00	2.500000e+00
7.484624218749976e-09	2.500000e+00	0.000000e+00	1.264000e-03	2.443920e+00	2.500000e+00
7.492436718749976e-09	2.500000e+00	0.000000e+00	1.157022e-03	2.448711e+00	2.500000e+00
7.500249218749977e-09	2.500000e+00	0.000000e+00	1.058931e-03	2.453097e+00	2.500000e+00
7.508061718749978e-09	2.500000e+00	0.000000e+00	9.690159e-04	2.457111e+00	2.500000e+00
7.515874218749978e-09	2.500000e+00	0.000000e+00	8.866187e-04	2.460784e+00	2.500000e+00
7.523686718749979e-09	2.500000e+00	0.000000e+00	8.111305e-04	2.464145e+00	2.500000e+00
7.531499218749979e-09	2.500000e+00	0.000000e+00	7.419882e-04	2.467220e+00	2.500000e+00
7.539311718749980e-09	2.500000e+00	0.000000e+00	6.786720e-04	2.470032e+00	2.500000e+00
7.547124218749980e-09	2.500000e+00	0.000000e+00	6.207023e-04	2.472605e+00	2.500000e+00
7.554936718749981e-09	2.500000e+00	0.000000e+00	5.676370e-04	2.474957e+00	2.500000e+00
7.562749218749982e-09	2.500000e+00	0.000000e+00	5.190691e-04	2.477109e+00	2.500000e+00
7.570561718749982e-09	2.500000e+00	0.000000e+00	4.746242e-04	2.479077e+00	2.500000e+00
7.578374218749983e-09	2.500000e+00	0.000000e+00	4.339575e-04	2.480875e+00	2.500000e+00
7.592187500000000e-09	2.500000e+00	0.000000e+00	3.701723e-04	2.483695e+00	2.500000e+00
7.600000000000000e-09	2.500000e+00	1.033976e-13	3.378909e-04	2.485121e+00	2.500000e+00
7.600781250000000e-09	2.304688e+00	1.953125e-01	6.317684e-03	2.486971e+00	2.500000e+00
7.602343750000000e-09	1.914062e+00	5.859375e-01	3.470149e-02	2.496298e+00	2.500000e+00
7.605468750000001e-09	1.132812e+00	1.367188e+00	1.183288e-01	2.504537e+00	2.500000e+00
7.610000000000000e-09	0.000000e+00	2.500000e+00	2.422211e-01	2.467414e+00	2.500000e+00
7.610453124999999e-09	0.000000e+00	2.500000e+00	2.471167e-01	2.443637e+00	2.500000e+00
7.611359374999999e-09	0.000000e+00	2.500000e+00	2.565291e-01	2.396204e+00	2.500000e+00
7.613171875000000e-09	0.000000e+00	2.500000e+00	2.738940e-01	2.302202e+00	2.500000e+00
7.616796874999999e-09	0.000000e+00	2.500000e+00	3.052703e-01	2.120338e+00	2.500000e+00
7.624046874999997e-09	0.000000e+00	2.500000e+00	3.682622e-01	1.774840e+00	2.500000e+00
7.631859374999998e-09	0.000000e+00	2.500000e+00	4.527152e-01	1.421625e+00	2.500000e+00
7.639671874999998e-09	0.000000e+00	2.500000e+00	5.659807e-01	1.094967e+00	2.500000e+00
7.647484374999999e-09	0.000000e+00	2.500000e+00	7.037026e-01	8.088086e-01	2.500000e+00
7.655296875000000e-09	0.000000e+00	2.500000e+00	8.482069e-01	5.712439e-01	2.500000e+00
7.663109375000000e-09	0.000000e+00	2.500000e+00	9.833122e-01	3.834718e-01	2.500000e+00
7.670921875000001e-09	0.000000e+00	2.500000e+00	1.102117e+00	2.460721e-01	2.500000e+00
7.678734375000001e-09	0.000000e+00	2.500000e+00	1.205235e+00	1.552893e-01	2.500000e+00
7.686546875000002e-09	0.000000e+00	2.500000e+00	1.295757e+00	1.003881e-01	2.500000e+00
7.694359375000003e-09	0.000000e+00	2.500000e+00	1.375877e+00	6.874786e-02	2.500000e+00
7.702171875000003e-09	0.000000e+00	2.500000e+00	1.447426e+00	5.055540e-02	2.500000e+00
7.709984375000004e-09	0.000000e+00	2.500000e+00	1.512872e+00	3.979972e-02	2.500000e+00
7.717796875000004e-09	0.000000e+00	2.500000e+00	1.574632e+00	3.314821e-02	2.500000e+00
7.725609375000005e-09	0.000000e+00	2.500000e+00	1.633892e+00	2.868661e-02	2.500000e+00
7.733421875000006e-09	0.000000e+00	2.500000e+00	1.690656e+00	2.531441e-02	2.500000e+00
7.741234375000006e-09	0.000000e+00	2.500000e+00	1.744723e+00	2.251711e-02	2.500000e+00
7.749046875000007e-09	0.000000e+00	2.500000e+00	1.796045e+00	2.009678e-02	2.500000e+00
7.756859375000007e-09	0.000000e+00	2.500000e+00	1.844635e+00	1.796886e-02	2.500000e+00
7.764671875000008e-09	0.000000e+00	2.500000e+00	1.890534e+00	1.609132e-02	2.500000e+00
7.772484375000008e-09	0.000000e+00	2.500000e+00	1.933807e+00	1.443808e-02	2.500000e+00
7.780296875000009e-09	0.000000e+00	2.500000e+00	1.974551e+00	1.298667e-02	2.500000e+00
7.788109375000010e-09	0.000000e+00	2.500000e+00	2.012899e+00	1.171093e-02	2.500000e+00
7.795921875000010e-09	0.000000e+00	2.500000e+00	2.049025e+00	1.057940e-02	2.500000e+00
7.803734375000011e-09	0.000000e+00	2.500000e+00	2.083107e+00	9.564025e-03	2.500000e+00
7.811546875000011e-09	0.000000e+00	2.500000e+00	2.115251e+00	8.653391e-03	2.500000e+00
7.819359375000012e-09	0.000000e+00	2.500000e+00	2.145461e+00	7.849994e-03	2.500000e+00
7.827171875000013e-09	0.000000e+00	2.500000e+00	2.173701e+00	7.151738e-03	2.500000e+00
7.834984375000013e-09	0.000000e+00	2.500000e+00	2.199970e+00	6.543473e-03	2.500000e+00
7.842796875000014e-09	0.000000e+00	2.500000e+00	2.224318e+00	6.005045e-03	2.500000e+00
7.850609375000014e-09	0.000000e+00	2.500000e+00	2.246834e+00	5.519984e-03	2.500000e+00
7.858421875000015e-09	0.000000e+00	2.500000e+00	2.267623e+00	5.077474e-03	2.500000e+00
7.866234375000015e-09	0.000000e+00	2.500000e+00	2.286794e+00	4.670864e-03	2.500000e+00
7.874046875000016e-09	0.000000e+00	2.500000e+00	2.304457e+00	4.295917e-03	2.500000e+00
